1017365	2418230522	92
1017364	1910170112	59
1017363	1026240103	64
1017362	0710270123	68
1017361	1320191104	67
1017360	1822032408	75
1017359	0501181907	50
1017358	0826161428	92
1017357	0514150411	49
1017356	1905120710	53
1017355	2528210708	89
1017354	1119202615	91
1017353	1627172612	98
1017352	0517200119	62
1017351	0625100418	63
1017350	2327091411	84
1017349	0116150325	60
1017348	1003180616	53
1017347	1124161504	70
1017346	0508272522	87
1017345	0409052821	67
1017344	1720150812	72
1017343	1828090110	66
1017342	0904071828	66
1017341	0501212026	73
1017340	0521262406	82
1017339	2416142610	90
1017338	0801191607	51
1017337	1205140607	44
1017336	0803261728	82
1017335	1519202107	82
1017334	2023211017	91
1017333	1123031218	67
1017332	2705162120	89
1017331	1704011422	58
1017330	2026221809	95
1017329	0315190618	61
1017328	1309152524	86
1017327	1328252427	117
1017326	2317080611	65
1017325	1716052204	64
1017324	0108232421	77
1017323	1527041428	88
1017322	1101201913	64
1017321	1021051318	67
1017320	1828102524	105
1017319	2805041411	62
1017318	2618031606	69
1017317	1909140520	67
1017316	1603230614	62
1017315	1419232218	96
1017314	1004121518	59
1017313	1224182015	89
1017312	1315031019	60
1017311	0621091227	75
1017310	2004190108	52
1017309	2725170715	91
1017308	1923090512	68
1017307	2704182614	89
1017306	1627081219	82
1017305	1127231507	83
1017304	0514040723	53
1017303	1110091805	53
1017302	0107170423	52
1017301	2406100121	62
1017300	1617050920	67
1017299	0607180215	48
1017298	0621201201	60
1017297	1422121802	68
1017296	0215232603	69
1017295	1316100304	46
1017294	0226171312	70
1017293	1103062813	61
1017292	1016242723	100
1017291	0901051321	49
1017290	1523081224	82
1017289	1102191210	54
1017288	1017200218	67
1017287	0824152627	100
1017286	0212191006	49
1017285	1402201325	74
1017284	2314190603	65
1017283	1619172808	88
1017282	2511090401	50
1017281	2019080903	59
1017280	2227242509	107
1017279	0207031309	34
1017278	2522262718	118
1017277	0212280324	69
1017276	0412031328	60
1017275	2724112014	96
1017274	0515230703	53
1017273	1021120814	65
1017272	0217040105	29
1017271	0518132514	75
1017270	2023260412	85
1017269	0124232115	84
1017268	0424271814	87
1017267	2213202115	91
1017266	1115122205	65
1017265	2113152428	101
1017264	1406021707	46
1017263	2524140511	79
1017262	1624220111	74
1017261	0307202601	57
1017260	0627042309	69
1017259	2019080315	65
1017258	1421131207	67
1017257	1307232817	88
1017256	0928262011	94
1017255	1417051124	71
1017254	1328122324	100
1017253	2623060107	63
1017252	0918222013	82
1017251	0625010516	53
1017250	0916190602	52
1017249	1218192007	76
1017248	2225141304	78
1017247	2021130917	80
1017246	1323210307	67
1017245	0512252018	80
1017244	0720170218	64
1017243	0804191218	61
1017242	2210180611	67
1017241	1706260514	68
1017240	2220250613	86
1017239	1002211901	53
1017238	0223032721	76
1017237	2403121110	60
1017236	0119281702	67
1017235	2802051109	55
1017234	1601202815	80
1017233	1110090720	57
1017232	1003261715	71
1017231	1828172419	106
1017230	2325192728	122
1017229	2818222023	111
1017228	2710251916	97
1017227	1318121502	60
1017226	2027020513	67
1017225	1908042601	58
1017224	2718160122	84
1017223	1405281318	78
1017222	1015082022	75
1017221	1302192414	72
1017220	2725131214	91
1017219	0225060811	52
1017218	0823090210	52
1017217	1327030607	56
1017216	0413200911	57
1017215	2209102423	88
1017214	1528221219	96
1017213	1023250214	74
1017212	0122281226	89
1017211	2207052012	66
1017210	2415120718	76
1017209	1123042101	60
1017208	1720120225	76
1017207	2117011620	75
1017206	2120190116	77
1017205	2227252117	112
1017204	1126011012	60
1017203	0812031409	46
1017202	0320231312	71
1017201	2602252216	91
1017200	1220280204	66
1017199	2114152226	98
1017198	0328102115	77
1017197	1009032227	71
1017196	2208140119	64
1017195	2405172811	85
1017194	2623151319	96
1017193	0109221810	60
1017192	1816212710	92
1017191	2125080422	80
1017190	1501070820	51
1017189	0720242803	82
1017188	2505060416	56
1017187	0319021820	62
1017186	2822021319	84
1017185	2313171806	77
1017184	0602221316	59
1017183	0819060205	40
1017182	1019260508	68
1017181	2206092504	66
1017180	2018080428	78
1017179	1219281315	87
1017178	2114040122	62
1017177	0403021227	48
1017176	2528011011	75
1017175	1207040127	51
1017174	0805282324	88
1017173	1121081828	86
1017172	0823281918	96
1017171	0715080903	42
1017170	1902231707	68
1017169	0410081216	50
1017168	1507142208	66
1017167	1922212512	99
1017166	2807182111	85
1017165	2513260604	74
1017164	1018250712	72
1017163	2416082812	88
1017162	2801141606	65
1017161	2704100720	68
1017160	2411041620	75
1017159	0506142702	54
1017158	2404010916	54
1017157	1619040110	50
1017156	2415061120	76
1017155	1623240820	91
1017154	2205232017	87
1017153	1209021623	62
1017152	2302260421	76
1017151	1322010510	51
1017150	0302112625	67
1017149	2412201016	82
1017148	0405220911	51
1017147	2204241217	79
1017146	1509101913	66
1017145	1321122023	89
1017144	1210072527	81
1017143	0513141819	69
1017142	1903210206	51
1017141	0326182004	71
1017140	0713140515	54
1017139	2705080223	65
1017138	1821120409	64
1017137	0716051218	58
1017136	2402271628	97
1017135	2522041514	80
1017134	0713251614	75
1017133	1711280920	85
1017132	2714191811	89
1017131	1008112501	55
1017130	0212271108	60
1017129	1902010814	44
1017128	0608101621	61
1017127	2827021720	94
1017126	1809270316	73
1017125	0123031309	49
1017124	2322090408	66
1017123	0803251506	57
1017122	1119150323	71
1017121	1514132722	91
1017120	2502190903	58
1017119	1703102524	79
1017118	2420180406	72
1017117	2402141205	57
1017116	0312040124	44
1017115	2004021719	62
1017114	1826030709	63
1017113	2310030914	59
1017112	1604230622	71
1017111	2505192617	92
1017110	1816280822	92
1017109	0815241412	73
1017108	0308172825	81
1017107	0709062521	68
1017106	1614120423	69
1017105	0814152517	79
1017104	1319020517	56
1017103	2812242625	115
1017102	1006182009	63
1017101	1905242603	77
1017100	0709011518	50
1017099	0125102613	75
1017098	1113222416	86
1017097	2506080301	43
1017096	0616260410	62
1017095	1016110426	67
1017094	1225092423	93
1017093	1023201321	87
1017092	0621181327	85
1017091	1001161408	49
1017090	0828102601	73
1017089	2705090220	63
1017088	1215082423	82
1017087	1507082823	81
1017086	1811082220	79
1017085	1912201816	85
1017084	0107220628	64
1017083	0520020318	48
1017082	2502061920	72
1017081	2702051517	66
1017080	1122260919	87
1017079	2802031324	70
1017078	2709251113	85
1017077	0221112016	70
1017076	0904050806	32
1017075	1001182128	78
1017074	1310151726	81
1017073	1623031728	87
1017072	0320270219	71
1017071	2506181309	71
1017070	2111222419	97
1017069	1104281413	70
1017068	1024062602	68
1017067	0323160720	69
1017066	2026251311	95
1017065	2007122218	79
1017064	0416192308	70
1017063	1408262213	83
1017062	1002221426	74
1017061	2026011213	72
1017060	0407270118	57
1017059	1203062715	63
1017058	0502232824	82
1017057	0522192317	86
1017056	2607270324	87
1017055	1723022527	94
1017054	0511281923	86
1017053	0427021528	76
1017052	1014062516	71
1017051	0112252214	74
1017050	0224100822	66
1017049	2203210204	52
1017048	0406211412	57
1017047	1317062718	81
1017046	1913261612	86
1017045	2709230217	78
1017044	0402271517	65
1017043	2225071510	79
1017042	1726200918	90
1017041	2504071713	66
1017040	1006020112	31
1017039	2005240219	70
1017038	2715111614	83
1017037	1525201309	82
1017036	2307040818	60
1017035	2812131725	95
1017034	2803061605	58
1017033	2418210715	85
1017032	1522022718	84
1017031	1627201126	100
1017030	0115090220	47
1017029	1005011217	45
1017028	1921122701	80
1017027	0618131926	82
1017026	1123270716	84
1017025	0105061719	48
1017024	0421031712	57
1017023	1115261408	74
1017022	2127052618	97
1017021	2827030721	86
1017020	1027111612	76
1017019	0507260812	58
1017018	2501272219	94
1017017	1419171516	81
1017016	0306131828	68
1017015	0114232520	83
1017014	0403101707	41
1017013	1620271418	95
1017012	1711122628	94
1017011	0503081626	58
1017010	1521112810	85
1017009	1306022425	70
1017008	2519201311	88
1017007	1127022622	88
1017006	1021250517	78
1017005	1617012319	76
1017004	0403020506	20
1017003	0604191805	52
1017002	1127252009	92
1017001	0921170506	58
1017000	1813190514	69
1016999	2415272214	102
1016998	0918050319	54
1016997	1728222301	91
1016996	2127132201	84
1016995	1112202502	70
1016994	1408132206	63
1016993	2206281315	84
1016992	0807102204	51
1016991	1912090708	55
1016990	2118072012	78
1016989	1623092619	93
1016988	0117032712	60
1016987	1715101618	76
1016986	1710140920	70
1016985	0618232701	75
1016984	2723142406	94
1016983	2409281711	89
1016982	1202032123	61
1016981	1316051127	72
1016980	2801162611	82
1016979	0418030813	46
1016978	2018042108	71
1016977	0607182112	64
1016976	1608060114	45
1016975	1603171321	70
1016974	1711250418	75
1016973	1422022821	87
1016972	0711182008	64
1016971	2419211811	93
1016970	1006231520	74
1016969	1826130328	88
1016968	1109282510	83
1016967	0625171605	69
1016966	1421021610	63
1016965	0910141713	63
1016964	2607030205	43
1016963	1916141509	73
1016962	0616271126	86
1016961	2618272213	106
1016960	2510040912	60
1016959	1901242623	93
1016958	2027120201	62
1016957	0622070313	51
1016956	2722062114	90
1016955	1824101909	80
1016954	2321261114	95
1016953	2026272313	109
1016952	1506121723	73
1016951	2324130510	75
1016950	2015162503	79
1016949	1505162113	70
1016948	1905022228	76
1016947	2003022416	65
1016946	1217030926	67
1016945	0121201027	79
1016944	2128231918	109
1016943	1401061624	61
1016942	1610141118	69
1016941	1619250422	86
1016940	1305122319	72
1016939	0415211112	63
1016938	1227212513	98
1016937	2418272025	114
1016936	0809251024	76
1016935	1923011302	58
1016934	1708012718	71
1016933	1624172713	97
1016932	0927222001	79
1016931	2605192713	90
1016930	0512101902	48
1016929	0428031312	60
1016928	1707052320	72
1016927	1611211708	73
1016926	1328110323	78
1016925	1215210708	63
1016924	1726132714	97
1016923	0824030607	48
1016922	1928030121	72
1016921	2804260601	65
1016920	0328152607	79
1016919	2209042610	71
1016918	2406010821	60
1016917	2209272120	99
1016916	2317261901	86
1016915	1407132723	84
1016914	2501190327	75
1016913	0716182026	87
1016912	2514112403	77
1016911	1708230311	62
1016910	2521281914	107
1016909	2010251703	75
1016908	1409172801	69
1016907	2206050702	42
1016906	0108262505	65
1016905	0321251404	67
1016904	0115121327	68
1016903	2814231115	91
1016902	1527171106	76
1016901	1720210325	86
1016900	1406132303	59
1016899	2301091627	76
1016898	0910022028	69
1016897	0912080524	58
1016896	0725242012	88
1016895	1903160402	44
1016894	2802210913	73
1016893	1207052004	48
1016892	1003240426	67
1016891	0415032805	55
1016890	0422031308	50
1016889	1815021127	73
1016888	0320140728	72
1016887	1724091314	77
1016886	2118110612	68
1016885	0106031802	30
1016884	1625280904	82
1016883	1018212702	78
1016882	0425221126	88
1016881	0513010815	42
1016880	2722141601	80
1016879	2811272606	98
1016878	0406200919	58
1016877	2010240817	79
1016876	2521272326	122
1016875	0807181026	69
1016874	0906251423	77
1016873	1005260109	51
1016872	0901132221	66
1016871	1203212405	65
1016870	2403250227	81
1016869	1317141024	78
1016868	2502131718	75
1016867	2607131516	77
1016866	0719210328	78
1016865	2518110805	67
1016864	0209112315	60
1016863	2627140109	77
1016862	2422051119	81
1016861	2613121411	76
1016860	1607181522	78
1016859	1422110915	71
1016858	1913230415	74
1016857	1002192612	69
1016856	1302240515	59
1016855	0618071501	47
1016854	0818142715	82
1016853	0212140318	49
1016852	1928150917	88
1016851	2119142709	90
1016850	2625282324	126
1016849	1428201127	100
1016848	1205102702	56
1016847	0418192003	64
1016846	2812141017	81
1016845	2304212718	93
1016844	1412132223	84
1016843	1321172312	86
1016842	1727190401	68
1016841	2128250713	94
1016840	1923281108	89
1016839	1203110628	60
1016838	0423050614	52
1016837	0115241020	70
1016836	1115232425	98
1016835	1213222008	75
1016834	1120231307	74
1016833	2116031505	60
1016832	1426170425	86
1016831	1701201508	61
1016830	2013022601	62
1016829	1418052820	85
1016828	1428012613	82
1016827	1724032801	73
1016826	2506021207	52
1016825	0821221701	69
1016824	2321220918	93
1016823	2008042325	80
1016822	2619170512	79
1016821	1525222403	89
1016820	1215012621	75
1016819	2814050721	75
1016818	1801040509	37
1016817	1822210123	85
1016816	2622110412	75
1016815	2301251916	84
1016814	2113250203	64
1016813	2402132812	79
1016812	0920281323	93
1016811	1703071014	51
1016810	2408110112	56
1016809	2707241626	100
1016808	1122040521	63
1016807	1121121019	73
1016806	2326281610	103
1016805	1909022806	64
1016804	1119140922	75
1016803	2509180115	68
1016802	0223082021	74
1016801	1013222428	97
1016800	2806111526	86
1016799	1623120622	79
1016798	0213090508	37
1016797	2805132104	71
1016796	0210171618	63
1016795	0828112523	95
1016794	2518241216	95
1016793	2401282720	100
1016792	1015172609	77
1016791	1801251306	63
1016790	2325132711	99
1016789	1628192124	108
1016788	0506171604	48
1016787	1804201708	67
1016786	1227050924	77
1016785	2806200827	89
1016784	2211132709	82
1016783	1222192801	82
1016782	2627111321	98
1016781	1611180523	73
1016780	2523280915	100
1016779	2227252612	112
1016778	1909051726	76
1016777	2826241306	97
1016776	0209271220	70
1016775	2814061521	84
1016774	0514171215	63
1016773	2609210219	77
1016772	1528250914	91
1016771	0512221007	56
1016770	2723251326	114
1016769	1120062613	76
1016768	2114031710	65
1016767	0302241419	62
1016766	0519120318	57
1016765	2320171110	81
1016764	1402151916	66
1016763	2021150204	62
1016762	1308102317	71
1016761	0402171120	54
1016760	0610282025	89
1016759	0622161720	81
1016758	0315160610	50
1016757	1706270719	76
1016756	2402220127	76
1016755	1223132526	99
1016754	0512202614	77
1016753	2304140103	45
1016752	0806230915	61
1016751	0427221213	78
1016750	2623010811	69
1016749	2022120427	85
1016748	2202081505	52
1016747	0422060811	51
1016746	0221051107	46
1016745	1920011125	76
1016744	2316112721	98
1016743	2403261402	69
1016742	1206282021	87
1016741	1213071518	65
1016740	0517142302	61
1016739	0518212827	99
1016738	1628122426	106
1016737	1911122018	80
1016736	0803162026	73
1016735	1007010423	45
1016734	1814042519	80
1016733	1124271708	87
1016732	1222140424	76
1016731	1001020526	44
1016730	2415071813	77
1016729	2801221714	82
1016728	1527261613	97
1016727	2718230914	91
1016726	0408181723	70
1016725	0526142106	72
1016724	1117092305	65
1016723	1705202802	72
1016722	1210170527	71
1016721	2217232611	99
1016720	2616200513	80
1016719	1808010304	34
1016718	0310150901	38
1016717	1412131711	67
1016716	1809222427	100
1016715	0928031715	72
1016714	2823180921	99
1016713	0402091522	52
1016712	2821181520	102
1016711	0922031014	58
1016710	0903250716	60
1016709	1323080516	65
1016708	0907080215	41
1016707	1619070314	59
1016706	1615261427	98
1016705	1621202506	88
1016704	2326270502	83
1016703	0310210401	39
1016702	1611212212	82
1016701	0612041909	50
1016700	2206051315	61
1016699	1405042713	63
1016698	0201100425	42
1016697	1002132205	52
1016696	0127050219	54
1016695	1520110704	57
1016694	0903041614	46
1016693	1116241401	66
1016692	2228130711	81
1016691	1409172013	73
1016690	2715172101	81
1016689	1801052411	59
1016688	0924032504	65
1016687	1015220824	79
1016686	2824010910	72
1016685	0507121006	40
1016684	2318210207	71
1016683	0622171207	64
1016682	2211101207	62
1016681	0603050819	41
1016680	1021242015	90
1016679	0814211722	82
1016678	1205200625	68
1016677	1707211603	64
1016676	0406271319	69
1016675	0225190620	72
1016674	0912192725	92
1016673	1906221320	80
1016672	0907251726	84
1016671	0423150206	50
1016670	1613100105	45
1016669	1209201925	85
1016668	0320122725	87
1016667	0422161003	55
1016666	1522051011	63
1016665	2306010824	62
1016664	0313192312	70
1016663	1506120214	49
1016662	2501282123	98
1016661	2005010212	40
1016660	2221192507	94
1016659	1121091522	78
1016658	2215030925	74
1016657	2815172305	88
1016656	2512100904	60
1016655	0127090317	57
1016654	2821150825	97
1016653	1114162213	76
1016652	0613282220	89
1016651	1201221424	73
1016650	1923012702	72
1016649	1908041401	46
1016648	2520082807	88
1016647	0828192517	97
1016646	1704231320	77
1016645	1528220726	98
1016644	0103240813	49
1016643	2621062425	102
1016642	0612031307	41
1016641	1004200824	66
1016640	1020251526	96
1016639	1214281701	72
1016638	0911210828	77
1016637	0824030705	47
1016636	0809060522	50
1016635	2614112801	80
1016634	0307161827	71
1016633	0124031222	62
1016632	1804231102	58
1016631	0315260113	58
1016630	2204181127	82
1016629	2107261113	78
1016628	1601142022	73
1016627	0504062217	54
1016626	2802231007	70
1016625	1814122126	91
1016624	1806052517	71
1016623	2625181703	89
1016622	2219030524	73
1016621	2212251508	82
1016620	1901252410	79
1016619	2512090827	81
1016618	1528051321	82
1016617	0315072722	74
1016616	0217062214	61
1016615	1609180102	46
1016614	2713070326	76
1016613	2325031826	95
1016612	2802172122	90
1016611	2622050311	67
1016610	1303151805	54
1016609	1014221316	75
1016608	2023031425	85
1016607	0814260218	68
1016606	0827130124	73
1016605	1512060220	55
1016604	0410080203	27
1016603	0901152704	56
1016602	0504280111	49
1016601	0716202328	94
1016600	0401270910	51
1016599	2220042410	80
1016598	2324200810	85
1016597	2620101102	69
1016596	1708071420	66
1016595	0726122710	82
1016594	2324070914	77
1016593	0526031609	59
1016592	1703221227	81
1016591	2509211001	66
1016590	2004170125	67
1016589	1126202317	97
1016588	0526131623	83
1016587	2426140928	101
1016586	1227181301	71
1016585	1513031628	75
1016584	2302240615	70
1016583	1601212714	79
1016582	2413172608	88
1016581	0715210619	68
1016580	2201052113	62
1016579	0319282511	86
1016578	2622111202	73
1016577	2004072208	61
1016576	1223081710	70
1016575	1216072317	75
1016574	0823130428	76
1016573	1112081925	75
1016572	0609261319	73
1016571	2105032207	58
1016570	2827170706	85
1016569	0401222415	66
1016568	2320102627	106
1016567	2215100619	72
1016566	1926182002	85
1016565	0416151208	55
1016564	0125100513	54
1016563	0421110912	57
1016562	1424071813	76
1016561	0609101128	64
1016560	0402191316	54
1016559	0327041205	51
1016558	0323052613	70
1016557	2320051701	66
1016556	2409160321	73
1016555	1123160307	60
1016554	1404050725	55
1016553	2316242113	97
1016552	0110172421	73
1016551	2408012627	86
1016550	0810070211	38
1016549	1311282708	87
1016548	1003081416	51
1016547	1617230618	80
1016546	0116061107	41
1016545	0428221207	73
1016544	2119271308	88
1016543	0903110512	40
1016542	0413072219	65
1016541	2012171314	76
1016540	2025090327	84
1016539	2301110904	48
1016538	2714041708	70
1016537	1603051108	43
1016536	1710251801	71
1016535	1221151623	87
1016534	0628250217	78
1016533	1415082207	66
1016532	1620241522	97
1016531	1410110501	41
1016530	1624280710	85
1016529	2820081526	97
1016528	2824172021	110
1016527	0112062216	57
1016526	1806011623	64
1016525	0523220806	64
1016524	2801261509	79
1016523	1701282523	94
1016522	1002181504	49
1016521	0119091011	50
1016520	2721180915	90
1016519	1201061926	64
1016518	1416102415	79
1016517	1013192307	72
1016516	2008250716	76
1016515	2703261510	81
1016514	1301170627	64
1016513	2712011825	83
1016512	1606191025	76
1016511	2117130306	60
1016510	0623020110	42
1016509	0716241826	91
1016508	1302051216	48
1016507	1720280304	72
1016506	1724021025	78
1016505	2407212015	87
1016504	1510211624	86
1016503	0608130112	40
1016502	0810180313	52
1016501	2708160226	79
1016500	0618241401	63
1016499	1728251621	107
1016498	2714091821	89
1016497	2823182610	105
1016496	2803180210	61
1016495	2507230608	69
1016494	2619092013	87
1016493	2023190605	73
1016492	1407222119	83
1016491	2409130514	65
1016490	1612062203	59
1016489	0625121426	83
1016488	1826212428	117
1016487	0705261320	71
1016486	0821061803	56
1016485	0926162008	79
1016484	2022172818	105
1016483	2405171201	59
1016482	0905180328	63
1016481	1325201410	82
1016480	1809200721	75
1016479	2603052109	64
1016478	2523272420	119
1016477	2024160922	91
1016476	0628170811	70
1016475	2822162519	110
1016474	1018141623	81
1016473	1817060305	49
1016472	2104022001	48
1016471	2327202618	114
1016470	1007090115	42
1016469	0710010805	31
1016468	1721022519	84
1016467	2014032413	74
1016466	0304072713	54
1016465	0928180801	64
1016464	1821231211	85
1016463	2516140805	68
1016462	0518112312	69
1016461	2819262311	107
1016460	0807110126	53
1016459	1113020423	53
1016458	1425110427	81
1016457	0928191518	89
1016456	2819101620	93
1016455	1726231813	97
1016454	0519070921	61
1016453	0914241119	77
1016452	0419090111	44
1016451	1309271817	84
1016450	0614131922	74
1016449	0812280704	59
1016448	0218261121	78
1016447	2818200219	87
1016446	1903071228	69
1016445	1525080123	72
1016444	1901090317	49
1016443	2706021709	61
1016442	0803180128	58
1016441	2624191427	110
1016440	0109130224	49
1016439	1909240307	62
1016438	1520110203	51
1016437	1411021605	48
1016436	2509052806	73
1016435	2510061728	86
1016434	0324052311	66
1016433	2327121507	84
1016432	0415202306	68
1016431	0526072425	87
1016430	1727012822	95
1016429	1620171203	68
1016428	1106171516	65
1016427	1712062126	82
1016426	1502221116	66
1016425	2705230125	81
1016424	0523282110	87
1016423	2428161701	86
1016422	0216050623	52
1016421	1621262303	89
1016420	0524021422	67
1016419	1928180227	94
1016418	0722141318	74
1016417	2627212824	126
1016416	1612100203	43
1016415	1318190905	64
1016414	0624011307	51
1016413	0801172015	61
1016412	1320121924	88
1016411	2408220905	68
1016410	2518100208	63
1016409	0804101907	48
1016408	2502131722	79
1016407	0714081518	62
1016406	2624151002	77
1016405	0315060223	49
1016404	1316282726	110
1016403	0306092322	63
1016402	2320242203	92
1016401	2213111708	71
1016400	0723050327	65
1016399	2215170228	84
1016398	2823071720	95
1016397	2223172503	90
1016396	2513080121	68
1016395	1813091920	79
1016394	1514121316	70
1016393	2728060825	94
1016392	1613241809	80
1016391	2309051727	81
1016390	0517101813	63
1016389	0107022514	49
1016388	2327200402	76
1016387	2723141605	85
1016386	0513252715	85
1016385	0906202719	81
1016384	0725151306	66
1016383	2619170420	86
1016382	2419132120	97
1016381	1609231222	82
1016380	0926271416	92
1016379	2516030720	71
1016378	1527220601	71
1016377	0122241206	65
1016376	0426082112	71
1016375	0227092210	70
1016374	1127042409	75
1016373	0611052827	77
1016372	2625101623	100
1016371	1328012606	74
1016370	0111151007	44
1016369	1028252603	92
1016368	1309202614	82
1016367	2712230607	75
1016366	0312270728	77
1016365	1617152618	92
1016364	1104172108	61
1016363	2327021725	94
1016362	1807051527	72
1016361	0919122702	69
1016360	0520061404	49
1016359	1013160620	65
1016358	0226282117	94
1016357	2312170319	74
1016356	2508221210	77
1016355	2512011314	65
1016354	0727260509	74
1016353	1205011704	39
1016352	1215161021	74
1016351	1023011826	78
1016350	2703111014	65
1016349	2125041216	78
1016348	0922031807	59
1016347	0908031615	51
1016346	2517072720	96
1016345	0828130117	67
1016344	0906181904	56
1016343	1204250503	49
1016342	1012270206	57
1016341	2705032021	76
1016340	1104082321	67
1016339	2425051612	82
1016338	0302232605	59
1016337	0108221516	62
1016336	2801150223	69
1016335	1823212209	93
1016334	1408110512	50
1016333	1608070610	47
1016332	1025200414	73
1016331	1120162521	93
1016330	2122051204	64
1016329	0304102505	47
1016328	1603142823	84
1016327	1815020913	57
1016326	1922270625	99
1016325	1804241423	83
1016324	1806071904	54
1016323	1507052022	69
1016322	0210162506	59
1016321	2514270705	78
1016320	1619112324	93
1016319	2210230402	61
1016318	1908051117	60
1016317	0318161514	66
1016316	1718282022	105
1016315	0104110225	43
1016314	0306260525	65
1016313	2221150116	75
1016312	1307012014	55
1016311	1714181623	88
1016310	2606112428	95
1016309	1812190223	74
1016308	1020160114	61
1016307	2219160702	66
1016306	2326071512	83
1016305	1922120326	82
1016304	0704051708	41
1016303	2405251311	78
1016302	2624280201	81
1016301	1207110418	52
1016300	2326070306	65
1016299	0105021118	37
1016298	0917051606	53
1016297	1217221418	83
1016296	0804192817	76
1016295	2009112825	93
1016294	0327180704	59
1016293	0422071911	63
1016292	2808232104	84
1016291	2317152227	104
1016290	0401270725	64
1016289	0613211108	59
1016288	0111082715	62
1016287	1828022321	92
1016286	2204192717	89
1016285	2724252002	98
1016284	2309182519	94
1016283	2812042016	80
1016282	2614062219	87
1016281	1521190225	82
1016280	1203212213	71
1016279	1804282421	95
1016278	0608261821	79
1016277	1814161304	65
1016276	0211210624	64
1016275	0214081918	61
1016274	1321140424	76
1016273	0126022210	61
1016272	1612152624	93
1016271	2009142102	66
1016270	1725141604	76
1016269	0310010609	29
1016268	2419112507	86
1016267	1024260225	87
1016266	2027232111	102
1016265	1506271316	77
1016264	0617251109	68
1016263	0515191321	73
1016262	0423130309	52
1016261	1021271101	70
1016260	0913112504	62
1016259	1403091718	61
1016258	2319241807	91
1016257	0210010415	32
1016256	0424222815	93
1016255	1603170905	50
1016254	1417211601	69
1016253	2625101119	91
1016252	2327051119	85
1016251	2012061907	64
1016250	0823051524	75
1016249	1707132106	64
1016248	2111122527	96
1016247	1822041505	64
1016246	0904182825	84
1016245	2827050423	87
1016244	1410210705	57
1016243	2214150716	74
1016242	1013050719	54
1016241	0427232501	80
1016240	2717211622	103
1016239	1405200818	65
1016238	1308112522	79
1016237	2101101211	55
1016236	1006112715	69
1016235	2526101218	91
1016234	1027060222	67
1016233	2728162106	98
1016232	2123220807	81
1016231	0410190603	42
1016230	0203120523	45
1016229	2701250206	61
1016228	0207012605	41
1016227	1824032214	81
1016226	2008152810	81
1016225	1022181906	75
1016224	1613180908	64
1016223	0920221807	76
1016222	2126132704	91
1016221	0405282114	72
1016220	0323040508	43
1016219	0910212307	70
1016218	2407261319	89
1016217	0512240915	65
1016216	1517210628	87
1016215	0212130125	53
1016214	1502050819	49
1016213	1822210705	73
1016212	0807131122	61
1016211	0904051113	42
1016210	1824050623	76
1016209	0204091528	58
1016208	2309211727	97
1016207	2307270405	66
1016206	2226010418	71
1016205	1020091712	68
1016204	1509130310	50
1016203	2404201807	73
1016202	1320070124	65
1016201	0508272824	92
1016200	1107162306	63
1016199	1613050824	66
1016198	0519270215	68
1016197	2126142503	89
1016196	0619160201	44
1016195	0914271805	73
1016194	0521181203	59
1016193	1911071222	71
1016192	1523260528	97
1016191	2509040124	63
1016190	1523270617	88
1016189	0418232806	79
1016188	0226072103	59
1016187	1814070517	61
1016186	1912182504	78
1016185	0901271722	76
1016184	1804030501	31
1016183	2824232614	115
1016182	0709082322	69
1016181	1222212825	108
1016180	2302222728	102
1016179	0819020618	53
1016178	2824172027	116
1016177	1713162024	90
1016176	2609280524	92
1016175	0823101318	72
1016174	2425050614	74
1016173	1928260327	103
1016172	2710150209	63
1016171	1812241907	80
1016170	0616280818	76
1016169	0518200325	71
1016168	0314212405	67
1016167	2011030716	57
1016166	0124130421	63
1016165	2513052423	90
1016164	0617052603	57
1016163	2504121508	64
1016162	2322141527	101
1016161	0216251020	73
1016160	1017251413	79
1016159	2705011221	66
1016158	0618152724	90
1016157	2609241608	83
1016156	0702181419	60
1016155	2528150822	98
1016154	2302250319	72
1016153	1417272125	104
1016152	0125230515	69
1016151	0421251109	70
1016150	1418160105	54
1016149	1503182609	71
1016148	1709200221	69
1016147	1710072102	57
1016146	2703012624	81
1016145	0325081326	75
1016144	2002182108	69
1016143	2504150716	67
1016142	1509231625	88
1016141	1417270918	85
1016140	0313281015	69
1016139	2624191711	97
1016138	0627051926	83
1016137	1927131624	99
1016136	1112021305	43
1016135	2303281124	89
1016134	2421281626	115
1016133	2320121611	82
1016132	0815181724	82
1016131	2104121317	67
1016130	2528261904	102
1016129	0128152116	81
1016128	2623052714	95
1016127	2621180614	85
1016126	2103072326	80
1016125	1301042609	53
1016124	2208170516	68
1016123	2110141925	89
1016122	2428092613	100
1016121	2524201821	108
1016120	1102050307	28
1016119	0705020928	51
1016118	0616251128	86
1016117	2509111828	91
1016116	2204211920	86
1016115	0402261921	72
1016114	2811232114	97
1016113	2320100827	88
1016112	0912011704	43
1016111	0817280422	79
1016110	2221021923	87
1016109	0520250815	73
1016108	0720191326	85
1016107	0912210522	69
1016106	2604282014	92
1016105	0325212224	95
1016104	2524012216	88
1016103	1023212627	107
1016102	0903262723	88
1016101	1819202816	101
1016100	2714251018	94
1016099	1119092815	82
1016098	1303072321	67
1016097	0818131205	56
1016096	2820090623	86
1016095	2204232707	83
1016094	0422271105	69
